,difficulty,gaslimit,rate,gasprice,confirmtime
49946,2.7515,90000,95.24,10,22
49947,2.7515,60000,105.82,9,22
49948,2.7515,37399,124.01,18,24
49949,2.7515,210000,116.78,18,24
49950,2.7515,200000,95.24,10,26
49951,2.7515,935000,99.86,13.993,26
49952,2.7515,166666,114.29,50,26
49953,2.7515,300000,112.51,5,26
49954,2.7515,60000,120.1,9,28
49955,2.7515,250000,101.72,10,28
49956,2.7515,80442,118.3,6,28
49957,2.7515,65000,114.1,50,28
49958,2.7515,21000,114.29,50,30
49959,2.7515,110000,111.82,4,30
49960,2.7515,150000,95.24,5,34
49961,2.7515,45000,112.99,59,34
49962,2.7515,117000,115.67,15,36
49963,2.7515,62058,121.05,9,38
49964,2.74802,168000,114.3,50,1
49965,2.74802,60000,115.6,5,1
49966,2.74802,100000,116.25,1.5,3
49967,2.74802,55912,85.62,2.2,5
49968,2.74802,21000,115.67,2,7
49969,2.74802,182989,122.96,2,13
49970,2.74802,21000,115.83,2,13
49971,2.74802,500000,106.65,2,15
49972,2.74802,37136,116.21,2,15
49973,2.74802,114011,111.59,1.4,19
49974,2.74802,1000000,115.68,2,22
49975,2.74802,500000,116.58,2,22
49976,2.74802,100000,103.64,2,30
49977,2.74802,200000,119.14,23.1,32
49978,2.74802,100000,103.64,2,32
49979,2.74802,21000,115.86,2,36
49980,2.74802,1000000,115.25,2,36
49981,2.74802,120000,115.74,2.6,42
49982,2.74802,21000,115.83,2,42
49983,2.74802,21000,116.38,2,44
49984,2.74802,3448179,112.6,1.6,50
49985,2.74802,100000,115.65,1.493,50
49986,2.74802,120000,115.7,2.6,52
49987,2.74802,294729,127.24,2,57
49988,2.74802,100000,115.7,1.5,57
49989,2.74802,120000,115.85,2.6,59
49990,2.74802,400000,134.79,1.3,59
49991,2.74802,200000,78.78,2.1,61
49992,2.74802,90000,116.24,2,61
49993,2.74802,37136,115.58,2,61
49994,2.74802,200000,105.79,2,61
49995,2.74802,120000,115.54,2.6,67
49996,2.74802,100000,116.12,1.3,72
49997,2.74802,50000,115.51,1.4,72
49998,2.74802,223692,116.02,1.3,74
49999,2.74802,100000,115.65,1.475,85
50000,2.74991,42000,115.91,3,1
50001,2.74991,21000,105.82,9,1
50002,2.74991,246586,104.13,1.3,1
50003,2.74991,50000,115.74,1.4,1
50004,2.74991,2000000,114.9,10,1
50005,2.74991,210000,112.61,7,1
50006,2.74991,125815,116.33,2,3
50007,2.74991,65000,107.78,11,3
50008,2.74991,100000,103.64,6,3
50009,2.74991,65000,108.67,11,3
50010,2.74991,115890,99.99,1.3,3
50011,2.74991,250000,117.11,12.2,3
50012,2.74991,65000,108.86,11,3
50013,2.74991,57065,106.24,4,3
50014,2.74991,55000,103.04,5.3,3
50015,2.74991,1010000,116.11,8.3,3
50016,2.74991,21000,132.27,14.401,6
50017,2.74991,52061,117.12,41,6
50018,2.74991,4300000,119.36,16,6
50019,2.74991,21000,136.05,7,6
50020,2.74991,100000,116.69,1.5,6
50021,2.74991,55000,115.53,10,6
50022,2.74991,21000,126.98,15,6
50023,2.74991,21000,126.98,15,6
50024,2.74991,157941,86.34,2.2,6
50025,2.74991,211396,114.02,5,8
50026,2.74991,25200,115.71,1,35
50027,2.7518,25200,105.82,9,0
50028,2.7518,150000,114.29,50,2
50029,2.7518,60000,117.71,27.588,4
50030,2.75101,90000,112.76,29,1
50031,2.75101,90000,107.49,2.4,1
50032,2.75101,90000,107.66,2.4,1
50033,2.75101,736055,117.24,4,4
50034,2.75101,37621,116.96,25,4
50035,2.75101,1000000,115.99,30,14
50036,2.75101,104418,122.51,9,14
50037,2.75101,1000000,121.35,2,16
50038,2.75101,210000,115.17,17,18
50039,2.75101,37399,124.01,18,18
50040,2.75101,21000,105.82,9,20
50041,2.75101,100000,117.84,3.9,22
50042,2.75101,1000000,77.65,2,24
50043,2.75101,60000,115.89,10,24
50044,2.75101,235508,118.76,6,24
50045,2.7529,275806,115.38,7,0
50046,2.7529,21000,105.82,9,2
50047,2.7529,31577,89.63,5.3,2
50048,2.7529,500000,140.74,1.3,24
50049,2.7529,100000,114.51,1.3,32
50050,2.75345,300000,115.53,1.3,1
50051,2.75345,55000,103.04,5.3,1
50052,2.75345,90000,114.94,29,1
50053,2.75345,21000,116.1,4,2
50054,2.75345,100000,116.24,1.5,2
50055,2.75345,90000,112.32,13.333,2
50056,2.75345,200000,78.69,2.1,2
50057,2.75345,21000,105.82,9,4
50058,2.75345,60000,115.66,3.003,8
50059,2.75345,65000,108.67,11,8
50060,2.75345,55000,115.77,1.545,8
50061,2.75345,4300000,114.48,10,8
50062,2.75345,100000,116.07,2,10
50063,2.75345,100000,115.63,1.512,10
50064,2.75345,21000,115.48,2,10
50065,2.75345,21000,129.87,11,10
50066,2.75345,182989,122.96,2,10
50067,2.75345,340000,142.62,8,10
50068,2.75345,4300000,119.51,16,12
50069,2.75345,760000,112.75,6.5,12
50070,2.75345,42000,115.51,3,12
50071,2.75345,21000,126.98,15,12
50072,2.754,41906,118.12,20,1
50073,2.754,120000,120.98,15,1
50074,2.754,82843,120.71,9,1
50075,2.754,166666,114.29,50,1
50076,2.754,82779,120.8,9,1
50077,2.754,735927,117.26,4,1
50079,2.754,166666,114.29,50,2
50080,2.754,21039,105.62,9,2
50081,2.754,53000,116.29,2,3
50082,2.754,21000,119.05,40,3
50083,2.754,67713,115.83,2,3
50084,2.754,21000,115.93,2,3
50085,2.754,21000,129.87,11,3
50086,2.754,82192,91.25,2,3
50087,2.754,21000,95.24,10,4
50088,2.754,65000,114.1,50,4
50089,2.754,21000,129.87,11,4
50090,2.754,21000,105.82,9,5
50091,2.754,21000,105.82,9,5
50092,2.754,120000,116.35,2.6,6
50093,2.754,150000,111.83,12,6
50094,2.754,100000,137.92,4,17
50095,2.754,100000,137.92,4,17
50096,2.754,100000,137.92,4,17
50097,2.754,250000,126.36,4,17
50098,2.754,100000,137.92,4,17
50099,2.754,100000,137.92,4,17
50100,2.754,100000,137.92,4,17
50101,2.75321,82843,120.71,9,0
50102,2.75321,141606,116.57,10,0
50103,2.75321,200000,116.36,2,0
50104,2.75321,60000,95.62,9,0
50105,2.75321,21000,138.03,10.35,0
50106,2.75321,90000,114.96,4,0
50107,2.75321,100000,115.54,1.493,2
50108,2.75321,104482,122.36,9,2
50109,2.75321,90000,115.83,37,2
50110,2.75321,293691,117.86,1.3,16
50111,2.75321,4300000,119.36,16,18
50112,2.7551,635000,86.82,8.165,0
50113,2.7551,22000,116.4,45,0
50114,2.7551,21000,79.37,6,0
50115,2.7551,1520000,137.87,6.5,0
50116,2.7551,660000,88.95,8.219,0
50117,2.7551,675000,117.34,8,0
50118,2.7551,60000,116.03,10,0
50119,2.7551,21000,79.37,6,0
50120,2.7551,211129,115.03,7,3
50121,2.7551,65000,114.1,50,5
50122,2.75699,150000,116.43,50,1
50123,2.75699,150000,115.87,50,1
50124,2.75699,150000,115.87,50,1
50125,2.75699,1520000,122.42,6.5,1
50126,2.75699,296269,126.57,2,1
50127,2.75699,80442,118.3,6,1
50128,2.75699,400000,117.66,14,2
50129,2.75699,42000,116.22,3,2
50130,2.75699,335000,146.69,8.165,2
50131,2.75699,4300000,119.51,16,3
50132,2.75699,4300000,119.36,16,3
50133,2.75699,80000,104.63,8,6
50134,2.75699,90000,114.94,29,6
50135,2.75699,55000,106.52,10,6
50136,2.75699,55000,114.17,10,6
50137,2.75699,65000,122.22,10.1,8
50138,2.75699,65000,122.45,10.1,8
50139,2.75699,65000,114.1,50,8
50140,2.75699,400000,117.71,14,8
50141,2.75699,21000,112.04,8.5,10
50142,2.75699,100000,103.64,2,10
50143,2.75699,103000,118.3,11,10
50144,2.75699,121980,150.78,2,12
50145,2.75699,70000,117.95,9,12
50146,2.75699,60000,115.03,19.024,12
50147,2.75699,21000,79.37,6,12
50148,2.75699,21000,105.82,9,12
50149,2.75699,21000,105.82,9,14
50150,2.75699,25200,105.82,9,14
50151,2.75699,21000,119.05,12,14
50152,2.75699,55000,106.98,10,14
50153,2.75699,100000,118.51,9,14
50154,2.75699,21000,105.82,9,16
50155,2.75699,21000,129.87,11,16
50156,2.75699,335841,116.13,5,16
50157,2.75699,120000,108.39,15,18
50158,2.75699,158133,86.23,2.2,18
50159,2.75699,125815,116.24,2,20
50160,2.75699,300000,85.49,2,20
50161,2.75699,60000,101.1,14.13,22
50162,2.75699,400000,117.1,14,22
50163,2.75699,22000,123.46,27,22
50164,2.75699,37399,124.01,18,22
50165,2.75699,90000,95.24,10,22
50166,2.75699,166666,114.29,50,24
50167,2.75699,90000,114.94,29,27
50168,2.75699,21000,126.98,15,27
50169,2.75699,60000,118.53,60,27
50170,2.74947,250000,120.89,5,34
50171,2.74947,250000,131.7,4,34
50172,2.74947,210000,123.44,17,34
50173,2.74947,21000,119.05,20,36
50174,2.74947,55000,103.04,5.3,36
50175,2.74947,21000,105.82,9,38
50176,2.74947,200000,121.95,9,38
50177,2.74947,78602,119.27,8,38
50178,2.75325,100000,116.3,1.5,56
50179,2.75325,300000,96.17,1.3,77
50180,2.75325,100000,116.23,1.3,79
50181,2.75325,100000,115.71,1.3,79
50182,2.76343,21500,79.37,6,6
50183,2.76343,134434,134.04,6.5,6
50184,2.76343,200000,132.89,6,6
50185,2.76533,21000,119.05,60,1
50186,2.76533,21000,119.05,20,3
50187,2.76533,300000,116.08,21,5
50188,2.76533,284375,116.75,20,7
50189,2.76533,21000,119.05,20,7
50190,2.76533,83372,113.95,20,9
50191,2.76533,21000,119.05,20,9
50192,2.76533,57730,114.16,41,9
50193,2.76533,21000,119.05,20,9
50194,2.76533,4000000,116.48,25,9
50195,2.76453,150000,116.32,50,0
50196,2.76453,150000,116.02,50,0
50197,2.76453,22000,116.4,45,4
50198,2.76453,68460,114.17,41,4
50199,2.76453,21000,119.05,40,6
50200,2.76453,48203,120.67,50,6
50201,2.76453,21000,119.05,40,6
50202,2.76453,21000,119.05,40,6
50203,2.76453,166666,114.29,50,8
50204,2.76453,30400,114.29,100,8
50205,2.76453,420000,114.79,35,13
50206,2.76453,166666,114.29,50,21
50207,2.76453,90000,111.9,21,29
50208,2.76453,1000000,116.34,20,31
50209,2.76453,90000,114.94,29,33
50210,2.76453,36000,120.13,20,35
50211,2.76453,36000,120.13,20,39
50212,2.75968,250000,119.73,11,0
50213,2.75968,50000,133.2,7.15,4
50214,2.75968,50000,143.31,6.5,4
50215,2.75968,36000,120.13,20,4
50216,2.75968,36000,120.13,20,4
50217,2.75968,21000,136.05,7,6
50218,2.75968,55000,106.33,10,6
50219,2.75968,50000,143.31,6.5,6
50220,2.75968,55000,106.33,10,6
50221,2.75968,21000,102.04,14,6
50222,2.75968,55000,114.03,10,6
50223,2.75968,50000,143.31,6.5,8
50224,2.75968,50000,143.31,6.5,8
50225,2.75968,50000,143.31,6.5,8
50226,2.75968,50000,143.31,6.5,8
50227,2.75968,450000,116.22,10,8
50228,2.75968,50000,143.31,6.5,12
50229,2.75968,50000,143.31,6.5,12
50230,2.75968,400000,119.13,14,12
50231,2.75968,50000,143.31,6.5,12
50232,2.75968,50000,143.31,6.5,14
50233,2.75968,81000,122.21,19.5,14
50234,2.75968,50000,143.31,6.5,16
50235,2.75968,90000,95.24,10,16
50236,2.75968,50000,143.31,6.5,18
50237,2.75968,21000,136.05,7,18
50238,2.75968,50000,143.31,6.5,18
50239,2.75968,50000,143.31,6.5,18
50240,2.75968,56165,112.43,6.5,20
50241,2.75968,21000,136.05,7,20
50242,2.75968,70000,113.45,18.4,20
50243,2.75968,400000,115.65,14,22
50244,2.75968,21000,136.05,7,24
50245,2.75968,21000,136.05,7,24
50246,2.75968,2000000,107.46,10,26
50247,2.75968,21000,78.06,6.1,26
50248,2.75968,200000,126.98,15,26
50249,2.75968,400000,114.91,14,30
50250,2.75968,90000,95.24,10,37
50251,2.75968,500000,117.22,9.3,37
50252,2.75968,21000,109.89,13,39
50253,2.75968,21000,95.24,10,39
50254,2.75968,2019500,122.45,12.2,43
50255,2.75968,21000,95.24,10,43
50256,2.75968,1860000,115.26,12.309,43
50257,2.75968,21000,95.24,10,51
50258,2.75968,235000,112.31,8,51
50259,2.75968,400000,113.95,14,53
50260,2.75968,400000,114.91,14,53
50261,2.75968,400000,115.02,14,53
50262,2.75968,21000,136.05,7,55
50263,2.75968,21000,146.52,6.5,58
50264,2.75968,21000,95.24,10,58
50265,2.75968,400000,115.28,14,60
50266,2.75968,21000,126.98,15,60
50267,2.75968,21000,136.05,7,60
50268,2.75968,150000,115.29,9.5,60
50269,2.75968,55000,110.45,8.4,62
50270,2.75968,96781,121.32,10.8,62
50271,2.75968,21000,95.24,10,64
50272,2.75968,660000,111.12,6.532,64
50273,2.75968,21000,136.05,7,64
50274,2.75968,65000,111.29,7.404,64
50275,2.75968,6720000,110.52,20,64
50276,2.75968,660000,100.87,7.248,66
50277,2.75968,114000,108.44,12,66
50278,2.75968,150000,115.31,9.5,66
50279,2.75968,4300000,119.36,16,68
50280,2.75968,21000,119.05,16,68
50281,2.75968,21000,126.98,15,68
50282,2.76158,36000,120.13,20,0
50283,2.76158,36000,120.13,20,0
50284,2.76158,4000000,114.29,25,0
50285,2.76158,100000,146.52,6.5,0
50286,2.76158,21000,115.73,1.32,0
50287,2.76158,55997,113.04,41,0
50288,2.76158,21000,109.89,13,2
50289,2.76158,4300000,119.36,16,2
50290,2.76158,111558,111,15,2
50291,2.76158,4300000,119.51,16,2
50292,2.76158,1000000,115.53,4,3
50293,2.76158,346000,115.57,6.1,4
50294,2.76158,335000,84.35,7.1,4
50295,2.76158,21000,119.05,16,4
50296,2.76158,95093,124.46,10.8,6
50297,2.76158,250000,120.21,3.2,6
50298,2.76158,70000,113.96,18.4,6
50299,2.76158,50000,143.31,6.5,7
50300,2.76158,65000,105.72,8.5,8
50301,2.76158,400000,115.28,14,10
50302,2.76158,41906,118.12,20,10
50303,2.76158,400000,118.92,14,10
50304,2.76158,21000,102.04,14,12
50305,2.76158,210000,111.02,16.54,12
50306,2.76158,52780,116.59,6.5,12
50307,2.76158,21000,95.24,10,12
50308,2.76158,103000,120,15,14
50309,2.76158,100000,105.72,10,14
50310,2.76158,1000000,111.11,60,14
50311,2.76158,21000,79.37,6,23
50312,2.76158,76869,91.96,3,31
50313,2.76158,90000,125.02,5,35
50314,2.76158,21000,79.37,6,37
50315,2.76158,230045,131.07,3.52,40
50316,2.76158,200000,118.57,5,42
50317,2.76158,333182,121.83,3.52,42
50318,2.76158,37169,132.32,6.1,42
50319,2.76158,182000,101.27,4,46
50320,2.76158,3040000,100.54,6.5,46
50321,2.76158,21000,79.37,6,46
50322,2.76158,90000,125.02,5,48
50323,2.76158,90000,125.02,5,48
50324,2.76158,90000,125.02,5,54
50325,2.76158,60000,108.39,5,58
50326,2.76158,37169,132.32,6.1,63
50327,2.76158,21000,116.29,4,65
50328,2.76158,37510,87.11,5.1,71
50329,2.76158,60000,89.71,3,79
50330,2.76158,74486,100.69,4,79
50331,2.75943,21000,136.05,7,0
50332,2.75943,21000,143.22,6.65,0
50333,2.75943,21000,136.05,7,2
50334,2.75943,1500000,115.81,1.815,2
50335,2.75943,21000,136.05,7,2
50336,2.75943,21000,136.05,7,2
50337,2.75943,60000,122.18,6.5,2
50338,2.75943,87172,96.67,1.65,2
50339,2.75943,87172,97.48,1.65,4
50340,2.75943,87172,97.48,1.65,6
50341,2.75943,87172,97.48,1.65,6
50342,2.75943,90000,115.41,1.65,6
50343,2.75943,166666,114.29,50,6
50344,2.75943,235000,112.02,8,8
50345,2.75943,200000,104.53,7,8
50346,2.75943,90000,115.84,1.65,11
50347,2.75943,87172,93.28,1.65,11
50348,2.75943,90000,116.74,1.65,13
50349,2.75943,73398,115.93,2,13
50350,2.75943,87172,97.48,1.65,13
50351,2.75943,21000,136.05,7,13
50352,2.75943,90000,115.7,1.65,15
50353,2.75943,100000,115.51,1.5,15
50354,2.75943,90000,115.64,1.65,19
50355,2.75943,90000,115.73,1.65,19
50356,2.75943,87172,96.67,1.65,19
50357,2.75943,87172,93.28,1.65,21
50358,2.75943,42000,115.86,2.475,21
50359,2.75943,90000,116.25,1.65,21
50360,2.75943,136589,101.65,2,23
50361,2.75943,90000,115.7,1.65,23
50362,2.75943,87172,78.53,1.65,25
50363,2.75943,90000,116.22,1.65,25
50364,2.75943,90000,114.6,1.65,27
50365,2.75943,100000,106.66,2,29
50366,2.75943,99000,115.78,1.65,36
50367,2.75943,42000,115.72,1.65,36
50368,2.75943,672197,104.45,2.2,46
50369,2.75943,42000,116.32,1.65,48
50370,2.75943,158000,111.14,2.4,52
50371,2.75943,42000,116.07,1.65,62
50372,2.75943,34323,116.03,2,71
50373,2.75943,42000,115.78,1.65,75
50374,2.75943,1600000,77.85,3.1,75
50375,2.75943,100000,115.58,2.1,81
50376,2.75943,100000,116.1,2.1,81
50377,2.75943,100000,115.78,2.1,81
50378,2.75943,100000,115.9,2.1,81
50379,2.75943,250000,137.43,1.54,98
50380,2.76133,341500,93.52,6.1,1
50381,2.76133,360000,115.92,6.274,1
50382,2.76133,400000,117.62,14,1
50383,2.76133,210000,111.02,16.54,2
50384,2.76133,100626,115.52,2,2
50385,2.76133,33299,94.15,3.2,2
50386,2.76133,76869,92.13,3,2
50387,2.76133,4300000,119.36,16,3
50388,2.76133,21000,119.05,20,3
50389,2.76133,80442,111.34,5.1,3
50390,2.76133,660000,116.24,6.558,3
50391,2.76133,635000,99.85,7.1,3
50392,2.76133,4300000,117.3,16,3
50393,2.76133,21000,115.54,4,3
50394,2.76133,50000,95.24,5,4
50395,2.76133,21000,95.24,10,4
50396,2.76133,70000,116.82,6.5,4
50397,2.76133,278098,115.9,62,6
50398,2.76133,21000,146.52,6.5,6
50399,2.76133,96033,123.41,2,8
50400,2.76133,21000,122.1,7.8,8
50401,2.76133,184612,118.06,5,8
50402,2.76133,235000,112.31,8,8
50403,2.76133,210000,118.03,10,8
50404,2.76133,21000,95.24,10,9
50405,2.76133,55000,98.7,9.4,10
50406,2.76133,31242,99.24,6.5,11
50407,2.76133,108000,116.89,7,12
50408,2.76133,300000,114.93,6.5,12
50409,2.76133,21000,95.24,10,12
50410,2.76133,90000,120.38,11,14
50411,2.76133,21000,95.24,10,16
50412,2.76133,21000,95.24,10,18
50413,2.76133,100000,127.39,6.5,22
50414,2.76133,60000,119.41,25,25
50415,2.76133,21000,136.05,7,27
50416,2.76133,21000,111.11,30,27
50417,2.76133,59888,113.88,50,31
50418,2.75918,166666,114.29,50,1
50419,2.75918,53850,115.69,1.2,1
50420,2.75918,70000,113.7,18.4,1
50421,2.75918,80000,116.34,7.8,3
50422,2.75918,166666,114.29,50,3
50423,2.75918,150000,115.49,10.45,3
50424,2.75918,21000,115.45,4,5
50425,2.75918,100000,106.47,2,5
50426,2.75918,104226,113.49,6.5,5
50427,2.75918,72172,97.48,1.65,7
50428,2.75918,210000,108.19,17,7
50429,2.75918,72172,97.48,1.65,9
50430,2.75918,210000,110.47,16.65,9
50431,2.75918,72172,97.48,1.65,9
50432,2.75918,399996,114.4,1.31,12
50433,2.75918,72172,97.48,1.65,14
50434,2.75918,72172,93.28,1.65,16
50435,2.75918,72172,96.67,1.65,20
50436,2.75918,72172,93.28,1.65,22
50437,2.75918,72172,97.48,1.65,24
50438,2.75918,72172,97.48,1.65,26
50439,2.75918,4000000,101.69,2.475,26
50440,2.75918,72172,97.48,1.65,28
50441,2.75918,50000,115.78,1.4,32
50442,2.75918,399996,114.5,1.31,35
50443,2.75918,87172,97.48,1.65,35
50444,2.75918,87172,97.48,1.65,35
50445,2.75918,326187,123.48,1.2,37
50446,2.75918,100000,115.54,1.2,87
50447,2.75918,100000,115.81,1.2,87
50448,2.75918,100000,115.88,1.2,91
50449,2.75918,45000,115.8,1.21,93
50450,2.75918,121980,115.83,1.2,95
50451,2.75918,4000000,110.73,1.65,97
50452,2.76108,21000,105.82,9,2
50453,2.76108,21000,136.05,7,3
50454,2.76108,25200,117.55,24.306,4
50455,2.76108,80000,104.33,8,4
50456,2.76108,150000,115.87,50,4
50457,2.76108,65000,105.73,8.5,5
50458,2.76108,1683000,115.01,12.2,5
50459,2.76108,21000,136.05,7,5
50460,2.76108,1560000,115.86,12.384,5
50461,2.76108,38290,114.66,41,5
50462,2.76108,90000,118.47,29,6
50463,2.76108,211396,114.02,5,6
50464,2.76108,60000,108.39,5,7
50465,2.76108,4300000,119.65,16,7
50466,2.76108,625546,114.36,3.2,7
50467,2.76108,5000000,116.81,10,7
50468,2.76108,3040000,100.52,6.5,7
50469,2.76162,50000,115.7,1.65,1
50470,2.76162,74973,97.48,1.65,1
50471,2.76162,1725018,115.07,1.65,1
50472,2.76162,21000,136.05,7,1
50473,2.76162,21000,136.05,7,1
50474,2.76162,55000,133.81,10.4,1
50475,2.76162,50000,116.1,4,3
50476,2.76162,471305,118.68,1.2,3
50477,2.76162,74973,97.48,1.65,3
50478,2.76162,166666,114.29,50,3
50479,2.76162,447784,111.13,2.11,3
50480,2.76162,74973,97.48,1.65,7
50481,2.76162,200000,105.79,2,7
50482,2.76162,74973,96.67,1.65,9
50483,2.76162,300000,96.82,1.8,9
50484,2.76162,90000,115.78,1.65,9
50485,2.76162,50000,114.95,1.4,9
50486,2.76162,72172,96.67,1.65,11
50487,2.76162,72172,97.48,1.65,14
50488,2.76162,100000,106.32,2,18
50489,2.76162,21000,115.5,1.65,18
50490,2.76162,72172,97.48,1.65,20
50491,2.76162,100626,116.26,2,20
50492,2.75274,50000,116.78,1,1
50493,2.75274,50000,115.57,1,1
50494,2.75274,50000,115.52,1,1
50495,2.75274,50000,126.54,10,1
50496,2.75274,50000,95.24,10,1
50497,2.75274,500000,114.29,50,3
50498,2.75274,50000,115.86,1,3
50499,2.75274,50000,115.72,1,3
50500,2.75274,22000,119.02,16,5
50501,2.75274,21000,124.22,23,5
50502,2.75274,50000,95.24,10,5
50503,2.75274,21000,136.05,7,5
50504,2.75274,50000,116.29,1,5
50505,2.75274,210000,108.19,17,8
50506,2.75274,21000,114.29,25,8
50507,2.75274,70000,113.7,18.4,10
50508,2.75274,55000,124.86,10,10
50509,2.75274,21000,119.05,20,10
50510,2.75274,50000,95.24,10,10
50511,2.75274,50000,95.24,10,16
50512,2.75274,50000,126.54,10,22
50513,2.75274,21000,111.11,30,26
50514,2.75274,50000,118.68,10,32
50515,2.75274,104654,114.66,40,36
50516,2.75274,50000,95.24,10,36
50517,2.75274,74900,113.48,40,38
50518,2.75274,60000,106.75,20,38
50519,2.75274,50000,133.2,7.15,40
50520,2.75274,4300000,119.36,16,46
50521,2.75274,166666,114.29,50,50
50522,2.75274,21000,136.05,7,50
50523,2.75274,21000,136.05,7,54
50524,2.75274,400000,115.48,14,54
50525,2.75274,400000,117.34,14,54
50526,2.75274,400000,114.91,14,54
50527,2.75274,50000,95.24,10,54
50528,2.75274,400000,115.22,14,56
50529,2.75274,400000,115.12,14,56
50530,2.75274,400000,117.46,14,56
50531,2.75274,400000,115.12,14,56
50532,2.75274,400000,115.02,14,58
50533,2.75274,400000,117.57,14,58
50534,2.75274,400000,115.07,14,58
50535,2.75274,50000,95.01,10,58
50536,2.75274,43560,117.91,41,58
50537,2.75274,400000,115.28,14,58
50538,2.75274,21000,146.52,6.5,62
50539,2.75274,166666,114.29,50,62
50540,2.75274,150000,115.31,9.5,62
50541,2.75274,60000,146.52,6.5,62
50542,2.75274,60000,119.41,25,62
50543,2.75274,150000,114.92,91,64
50544,2.75274,62130,125.5,6.5,66
50545,2.75274,55000,115.53,10,66
50546,2.75274,210000,110.28,16.65,66
50547,2.75274,65000,108.42,7.6,71
50548,2.75274,250000,122.24,16,71
50549,2.75274,21000,119.05,20,73
50550,2.75274,21000,136.05,7,73
50551,2.75274,21000,102.04,14,75
50552,2.75274,90000,112.21,20,75
50553,2.74791,90000,118.45,29,0
50554,2.74791,150000,115.3,9.5,0
50555,2.74791,21000,95.24,10,0
50556,2.74791,150000,115.87,50,2
50557,2.74791,150000,116.04,50,2
50558,2.74791,21000,113.38,21,2
50559,2.74791,90000,112.19,13.333,4
50560,2.74791,150000,115.87,50,4
50561,2.74791,104290,114.44,12.876,8
50562,2.74791,150000,140.42,6.5,10
50563,2.74791,36921,118.91,41,14
50564,2.74791,21000,136.05,7,23
50565,2.74791,21000,146.52,6.5,23
50566,2.74791,100000,115.15,15,25
50567,2.74791,70000,113.7,18.4,25
50568,2.74791,47675,116.53,9,27
50569,2.74791,1011500,104.51,10.799,27
50570,2.74791,50000,95.24,5,33
50571,2.74791,37105,115.5,7,33
50572,2.74791,60000,78.07,3.344,39
50573,2.74791,107000,121.99,16,41
50574,2.74791,55000,103.04,5.3,47
50575,2.74791,60000,120.23,6.5,49
50576,2.74791,1600000,117.91,6.5,51
50577,2.74791,85754,107.64,6.5,64
50578,2.74791,1063808,115.67,5,68
50579,2.74791,37136,115.54,3,72
50580,2.74791,298098,115.76,62,78
50581,2.74791,21000,146.52,6.5,84
50582,2.74791,25200,146.52,6.5,88
50583,2.74791,42000,116.26,3,90
50584,2.74791,107000,108.44,6,94
50585,2.74309,850000,115.24,7,1
50586,2.74309,21000,115.76,3,1
50587,2.74309,95754,126.82,10,1
50588,2.74309,360000,111.64,6.527,1
50589,2.74309,1900000,113.03,6.5,1
50590,2.74309,50000,95.24,10,3
50591,2.74309,50000,126.98,15,3
50592,2.74309,50000,95.24,10,7
50593,2.74309,76442,124.61,10.8,9
50594,2.74309,90000,109.17,5,11
50595,2.74309,60000,116.51,6.5,11
50596,2.74309,300000,112.22,10,11
50597,2.74309,50000,95.24,10,11
